File,Unique Keywords Found,Total Matches,Text Length,Keywords Matched,Match Details
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00848-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_848_MOESM1_ESM_pdf.md,0,0,5299,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00849-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_849_MOESM1_ESM_pdf.md,0,0,23632,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00851-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_851_MOESM1_ESM_pdf.md,0,0,2863,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00853-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_853_MOESM1_ESM_pdf.md,0,0,23126,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00739-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_739_MOESM1_ESM_pdf.md,0,0,1144,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00740-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_740_MOESM1_ESM_pdf.md,0,0,20385,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00741-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_741_MOESM1_ESM_pdf.md,0,0,16295,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00744-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_744_MOESM1_ESM_pdf.md,0,0,42483,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00745-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_745_MOESM1_ESM_pdf.md,0,0,19778,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00746-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_746_MOESM1_ESM_pdf.md,0,0,13745,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00747-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_747_MOESM1_ESM_pdf.md,0,0,29587,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00748-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_748_MOESM1_ESM_pdf.md,0,0,43149,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00749-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_749_MOESM1_ESM_pdf.md,0,0,96797,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00751-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_751_MOESM1_ESM_pdf.md,0,0,36924,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00422-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_422_MOESM1_ESM_pdf.md,0,0,43617,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00427-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_427_MOESM1_ESM_pdf.md,0,0,19995,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00428-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_428_MOESM1_ESM_pdf.md,0,0,8337,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00430-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_430_MOESM1_ESM_pdf.md,0,0,22348,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00431-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_431_MOESM1_ESM_pdf.md,0,0,4195,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00432-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_432_MOESM1_ESM_pdf.md,0,0,14742,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00433-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_433_MOESM1_ESM_pdf.md,0,0,18111,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00434-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_434_MOESM1_ESM_pdf.md,0,0,103790,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00437-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_437_MOESM1_ESM_pdf.md,0,0,24802,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00438-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_438_MOESM1_ESM_pdf.md,0,0,16868,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00821-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_821_MOESM1_ESM_pdf.md,0,0,13770,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00822-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_822_MOESM1_ESM_pdf.md,0,0,1838,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00823-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_823_MOESM1_ESM_pdf.md,0,0,31073,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00824-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_824_MOESM1_ESM_pdf.md,0,0,13196,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00825-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_825_MOESM1_ESM_pdf.md,0,0,22122,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00829-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_829_MOESM1_ESM_pdf.md,1,4,120502,openai,openai: 4
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00832-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_832_MOESM1_ESM_pdf.md,1,53,23263,gpt4,gpt4: 53
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00833-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_833_MOESM1_ESM_pdf.md,0,0,24032,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00836-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_836_MOESM1_ESM_pdf.md,0,0,27686,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00837-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_837_MOESM1_ESM_pdf.md,0,0,110972,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00870-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_870_MOESM1_ESM_pdf.md,0,0,13462,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00871-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_871_MOESM1_ESM_pdf.md,0,0,56537,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00872-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_872_MOESM1_ESM_pdf.md,0,0,4943,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00873-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_873_MOESM1_ESM_pdf.md,0,0,35705,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00874-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_874_MOESM1_ESM_pdf.md,0,0,54088,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00875-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_875_MOESM1_ESM_pdf.md,0,0,37650,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00876-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_876_MOESM1_ESM_pdf.md,0,0,34704,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00878-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_878_MOESM1_ESM_pdf.md,0,0,12527,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00879-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_879_MOESM1_ESM_pdf.md,0,0,62292,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00882-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_882_MOESM1_ESM_pdf.md,0,0,5021,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-022-00593-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_593_MOESM1_ESM_pdf.md,0,0,30844,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-022-00599-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_599_MOESM1_ESM_pdf.md,1,1,19623,openai,openai: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-022-00604-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_604_MOESM1_ESM_pdf.md,0,0,70996,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-022-00605-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_605_MOESM1_ESM_pdf.md,0,0,12490,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00609-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_609_MOESM1_ESM_pdf.md,0,0,47640,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00610-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_610_MOESM1_ESM_pdf.md,0,0,45601,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00611-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_611_MOESM1_ESM_pdf.md,0,0,10382,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00612-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_612_MOESM1_ESM_pdf.md,0,0,16081,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00616-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_616_MOESM1_ESM_pdf.md,0,0,23825,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00619-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_619_MOESM1_ESM_pdf.md,0,0,25711,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01029-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1029_MOESM1_ESM_pdf.md,0,0,19941,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01030-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1030_MOESM1_ESM_pdf.md,1,1,118307,google,google: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01031-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1031_MOESM1_ESM_pdf.md,0,0,4626,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01032-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1032_MOESM1_ESM_pdf.md,0,0,36009,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01033-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1033_MOESM1_ESM_pdf.md,1,2,21749,google,google: 2
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01035-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1035_MOESM1_ESM_pdf.md,0,0,26688,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01039-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1039_MOESM1_ESM_pdf.md,0,0,20105,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01040-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1040_MOESM1_ESM_pdf.md,0,0,33237,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01041-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1041_MOESM1_ESM_pdf.md,0,0,10600,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01042-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1042_MOESM1_ESM_pdf.md,0,0,19609,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00883-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_883_MOESM1_ESM_pdf.md,0,0,4022,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00886-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_886_MOESM1_ESM_pdf.md,0,0,4068,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00887-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_887_MOESM1_ESM_pdf.md,1,1,63707,chatgpt,chatgpt: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00888-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_888_MOESM1_ESM_pdf.md,0,0,6568,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00889-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_889_MOESM1_ESM_pdf.md,0,0,3760,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00892-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_892_MOESM1_ESM_pdf.md,0,0,18058,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00893-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_893_MOESM1_ESM_pdf.md,0,0,12846,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00894-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_894_MOESM1_ESM_pdf.md,0,0,28697,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00895-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_895_MOESM1_ESM_pdf.md,1,15,115447,google,google: 15
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00897-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_897_MOESM1_ESM_pdf.md,0,0,72972,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00676-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_676_MOESM1_ESM_pdf.md,0,0,9640,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00677-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_677_MOESM1_ESM_pdf.md,0,0,14245,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00679-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_679_MOESM1_ESM_pdf.md,0,0,42457,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00680-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_680_MOESM1_ESM_pdf.md,0,0,33747,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00682-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_682_MOESM1_ESM_pdf.md,0,0,10195,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00683-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_683_MOESM1_ESM_pdf.md,0,0,1996,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00684-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_684_MOESM1_ESM_pdf.md,0,0,33202,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00685-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_685_MOESM1_ESM_pdf.md,0,0,115102,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00687-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_687_MOESM1_ESM_pdf.md,0,0,75424,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00688-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_688_MOESM1_ESM_pdf.md,0,0,3813,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01098-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1098_MOESM1_ESM_pdf.md,0,0,39697,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01099-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1099_MOESM1_ESM_pdf.md,0,0,74529,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01100-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1100_MOESM1_ESM_pdf.md,0,0,9733,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01101-y/01_supplementary_information_Supplementary_information_download_PDF_42256_2025_1101_MOESM1_ESM_pdf.md,8,17,16821,"gpt4o, o3, openai, anthropic, google, claude, gemini, o3mini",gpt4o: 2; o3: 2; openai: 1; anthropic: 1; google: 2; claude: 3; gemini: 4; o3mini: 2
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01103-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1103_MOESM1_ESM_pdf.md,0,0,14492,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01104-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1104_MOESM1_ESM_pdf.md,0,0,7776,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01107-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1107_MOESM1_ESM_pdf.md,0,0,52445,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01111-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1111_MOESM1_ESM_pdf.md,0,0,11527,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01112-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1112_MOESM1_ESM_pdf.md,0,0,93880,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01113-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1113_MOESM1_ESM_pdf.md,12,58,44907,"gpt4o, gpt4, gpt35, gpt3, o3, claude3, openai, anthropic, google, claude, gemini, o3mini",gpt4o: 4; gpt4: 8; gpt35: 4; gpt3: 2; o3: 2; claude3: 1; openai: 5; anthropic: 5; google: 2; claude: 18; gemini: 5; o3mini: 2
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00722-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_722_MOESM1_ESM_pdf.md,0,0,13245,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00723-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_723_MOESM1_ESM_pdf.md,0,0,63538,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00726-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_726_MOESM1_ESM_pdf.md,0,0,13833,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00727-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_727_MOESM1_ESM_pdf.md,0,0,2802,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00728-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_728_MOESM1_ESM_pdf.md,0,0,13706,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00729-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_729_MOESM1_ESM_pdf.md,0,0,98409,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00731-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_731_MOESM1_ESM_pdf.md,0,0,47384,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00734-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_734_MOESM1_ESM_pdf.md,0,0,55823,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00736-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_736_MOESM1_ESM_pdf.md,0,0,23629,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00738-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_738_MOESM1_ESM_pdf.md,0,0,10212,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00635-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_635_MOESM1_ESM_pdf.md,0,0,9577,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00636-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_636_MOESM1_ESM_pdf.md,0,0,17474,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00638-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_638_MOESM1_ESM_pdf.md,0,0,27879,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00639-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_639_MOESM1_ESM_pdf.md,0,0,20884,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00640-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_640_MOESM1_ESM_pdf.md,0,0,80310,,
